,timestamp,order type,eth,uni,uni/eth,usd volume,transaction.id,block number
96,1624360257,sell,0.068687871385804,8.343485231739212,121.46955588237364,129.53898183956846,0xdaaddb3fc133d2bfd9ae842c26cd41b571b0eb85b23d02ab4fe3fff8314af75c,12683669
97,1624360146,sell,0.3484490411455284,42.32505917854937,121.46699855854237,657.4759804705276,0xb81aff4ff1728c01a85620483ae8ad9504d58c3fa0dab772bbb931645a2c3b81,12683658
98,1624359966,sell,3.2332912309049546,392.667182024024,121.44503973869429,6104.158338841237,0xbeded3560b9d97c4f792f3b5db8ab6990971b7848b8fb5e223df94ea068bfd0a,12683646
99,1624359699,buy,10.413897416013617,1257.5938933929092,120.76111787495495,19775.86545526632,0x32a07613073b573effa6cc3adac8c7308106dda193289b94cfb97fffc8d2b5f3,12683620
100,1624359629,buy,13.908083145403452,1681.611776000044,120.90895333450806,26414.743081088705,0xc4eea9dc2bc72b63dc42ef712905c3883ced478022fce80517b9a087d22b830b,12683614
101,1624359625,buy,14.155590857908535,1713.956505424854,121.07982793719202,26875.55168078193,0xf409b29f6bd30f182f068f6ae73053a6f363de221ff8108c65dcdacd80fe1551,12683613
102,1624359199,buy,10.806844945469493,1310.136342432981,121.23208476144778,20510.0186117872,0x57e934dccc3fa53a947e46e4c669506b5ac342922844cf72ce5effe5d97f81ca,12683584
103,1624359192,buy,12.916519189358198,1567.7697574188956,121.37710899005722,24520.41517470752,0xed24403e0772d1d6f4bd3cd2eff0338f32889f31809df18353cd6f5da589deb4,12683583
104,1624359164,sell,3.678140201414096,449.3411230795202,122.16530596271635,6982.382522292056,0x5197a896478af877d71462bfe0e827d290756b2fa81dd42cede005d2d9516db9,12683580
105,1624359156,buy,1.88,228.2740913421447,121.42238901177909,3568.9305516384693,0x9c9c959fdc723d7eaba1d1697a43173bb47d070942c962ee3e783f46a5e578c9,12683579
106,1624359114,buy,12.43027223114162,1510.4041122722672,121.51013945521198,23610.624103018556,0xd0a70e47526e834171d9acd9d5e553c03c7d4b4c0cdf61815ae7c5536b9456fb,12683576
107,1624359103,buy,13.681585577355031,1664.642865028606,121.67031778713034,26013.68555710323,0x452d9236c08b9a1ed2e46214683b86b740bea85540c1de32410576d82cdbc6e4,12683574
108,1624359057,buy,7.64134112983433,930.7251089110514,121.80127717073015,14580.73752376936,0x28bdc010ae702e7c2abc78fc54d6dc15a5462d0038b657174575fd042351f184,12683572
